Customer.ID,Total_Sales,Order_Count,Avg_Order_Value,Total_Profit,First_Order,Last_Order,Customer_Segment
MF-176652,4860,15,324.0,955.35,2011-03-11,2014-11-10,High Value
MF-176653,2935,15,195.67,434.32,2011-09-23,2014-10-30,High Value
MF-176654,936,8,117.0,-341.53,2011-12-30,2013-11-05,Medium Value
MF-182501,6176,28,220.57,100.13,2011-09-08,2014-06-04,High Value
MF-182502,9618,23,418.17,1444.28,2011-06-01,2014-11-22,High Value
MF-182503,2874,12,239.5,271.14,2011-10-31,2014-10-15,High Value
MF-182504,1759,12,146.58,456.86,2011-09-15,2014-12-24,Medium Value
MF-76651,58,2,29.0,3.42,2013-11-15,2014-11-13,Low Value
MF-76652,104,1,104.0,0.0,2011-11-02,2011-11-02,Low Value
MF-82501,25,1,25.0,1.5,2013-01-29,2013-01-29,Low Value
MF-82502,1492,10,149.2,299.43,2011-11-09,2014-10-30,Medium Value
MG-176501,4904,15,326.93,1043.84,2011-08-12,2014-12-12,High Value
MG-176502,2972,15,198.13,666.33,2011-12-09,2014-08-16,High Value
MG-176503,1054,6,175.67,126.1,2011-09-22,2014-08-02,Medium Value
MG-176504,3785,14,270.36,341.9,2011-08-09,2014-12-02,High Value
MG-176801,9028,33,273.58,1144.68,2011-07-18,2014-11-25,High Value
MG-176802,3801,10,380.1,-119.33,2011-12-02,2013-08-16,High Value
MG-176803,884,8,110.5,-158.81,2013-03-15,2014-10-07,Medium Value
MG-176804,2351,10,235.1,25.89,2011-10-22,2014-09-30,High Value
MG-176951,6960,18,386.67,1905.59,2012-04-25,2014-12-31,High Value
MG-176952,6958,24,289.92,-881.77,2011-07-26,2014-11-27,High Value
MG-176953,962,10,96.2,135.88,2012-01-12,2014-06-16,Medium Value
MG-176954,1342,7,191.71,-398.79,2011-12-26,2013-06-24,Medium Value
MG-178751,4374,17,257.29,176.65,2011-04-14,2014-11-17,High Value
MG-178752,6604,17,388.47,77.09,2011-06-04,2014-11-10,High Value
MG-178753,2233,18,124.06,83.55,2011-11-25,2014-12-26,High Value
MG-178754,1241,7,177.29,-470.77,2011-02-24,2014-09-06,Medium Value
MG-178901,7964,20,398.2,-559.27,2011-02-12,2014-12-05,High Value
MG-178902,2846,24,118.58,122.42,2011-01-05,2014-12-26,High Value
MG-178903,1579,5,315.8,-712.18,2011-09-21,2014-06-27,Medium Value
MG-178904,777,13,59.77,171.74,2011-12-29,2014-09-23,Medium Value
MG-181451,3170,5,634.0,1048.01,2012-12-03,2014-11-28,High Value
MG-181452,9501,8,1187.62,3144.44,2012-04-16,2014-11-24,High Value
MG-181453,2416,22,109.82,569.31,2012-02-15,2014-12-29,High Value
MG-181454,3062,8,382.75,-93.6,2011-03-29,2014-10-08,High Value
MG-182051,7669,19,403.63,1107.67,2011-02-23,2014-12-05,High Value
MG-182052,5544,20,277.2,384.3,2012-04-20,2014-12-29,High Value
MG-182053,3134,13,241.08,49.5,2011-10-14,2014-12-15,High Value
MG-182054,16,2,8.0,-1.25,2014-04-11,2014-04-11,Low Value
MG-76501,302,1,302.0,27.15,2013-08-23,2013-08-23,Low Value
MG-76801,2878,13,221.38,333.08,2013-02-11,2014-10-18,High Value
MG-76802,1421,9,157.89,-484.32,2013-08-19,2014-06-26,Medium Value
MG-76951,557,5,111.4,171.42,2012-03-09,2014-01-24,Medium Value
MG-76952,1547,10,154.7,-86.63,2011-03-07,2014-01-30,Medium Value
MG-78751,80,2,40.0,15.87,2013-11-23,2013-11-23,Low Value
MG-78901,19,1,19.0,-22.48,2013-12-23,2013-12-23,Low Value
MG-81451,4881,6,813.5,1769.15,2012-10-12,2014-03-25,High Value
MG-81452,348,2,174.0,21.36,2011-04-27,2011-04-27,Low Value
MG-82051,1355,9,150.56,467.04,2012-03-02,2013-12-27,Medium Value
MG-82052,15,1,15.0,5.43,2013-05-01,2013-05-01,Low Value
MG-82053,277,4,69.25,-190.27,2011-05-27,2014-12-30,Low Value
MH-172901,3762,13,289.38,655.25,2012-10-29,2013-11-13,High Value
MH-172902,2845,13,218.85,527.05,2011-01-22,2014-11-24,High Value
MH-172903,4717,18,262.06,739.55,2011-12-19,2014-09-25,High Value
MH-172904,2393,13,184.08,28.76,2011-04-26,2014-09-03,High Value
MH-174401,3492,13,268.62,266.31,2011-05-18,2014-12-23,High Value
MH-174402,3454,25,138.16,293.05,2011-12-15,2014-11-17,High Value
MH-174403,601,10,60.1,150.65,2011-12-23,2014-08-07,Medium Value
MH-174404,400,9,44.44,61.43,2011-02-05,2013-12-20,Low Value
MH-174551,2602,10,260.2,584.18,2012-09-11,2014-07-05,High Value
MH-174552,3228,13,248.31,472.48,2011-11-04,2014-11-07,High Value
MH-174553,1691,8,211.38,-1385.54,2011-03-11,2013-11-18,Medium Value
MH-174554,2456,11,223.27,484.77,2011-07-11,2014-10-07,High Value
MH-176201,732,4,183.0,-192.0,2012-06-06,2014-05-30,Medium Value
MH-176202,4013,18,222.94,398.5,2011-05-18,2014-12-08,High Value
MH-176203,5040,20,252.0,-221.99,2011-02-16,2014-09-18,High Value
MH-176204,1253,6,208.83,122.36,2012-12-05,2014-07-29,Medium Value
MH-177851,4676,21,222.67,744.42,2011-03-30,2014-12-31,High Value
MH-177852,2780,6,463.33,750.56,2011-08-12,2014-12-16,High Value
MH-177853,2017,11,183.36,-548.52,2011-01-04,2014-01-03,High Value
MH-177854,2203,11,200.27,238.56,2011-05-27,2014-09-24,High Value
MH-180251,1129,4,282.25,-3.6,2012-06-18,2012-06-18,Medium Value
MH-180252,5120,17,301.18,64.47,2012-04-16,2014-10-19,High Value
MH-180253,2520,9,280.0,473.16,2011-09-14,2014-12-11,High Value
MH-180254,2986,10,298.6,476.9,2011-07-08,2014-11-12,High Value
MH-181151,2634,16,164.62,659.79,2012-06-16,2014-06-30,High Value
MH-181152,2669,9,296.56,623.78,2011-12-28,2014-12-13,High Value
MH-181153,1208,9,134.22,-203.88,2011-08-06,2014-06-07,Medium Value
MH-181154,5503,22,250.14,170.97,2013-08-24,2014-12-26,High Value
MH-72901,1684,7,240.57,365.4,2012-09-04,2012-12-24,Medium Value
MH-74401,2763,8,345.38,656.25,2011-05-13,2014-09-26,High Value
MH-74402,326,4,81.5,39.03,2011-12-13,2011-12-13,Low Value
MH-74403,268,4,67.0,85.29,2012-11-15,2013-02-02,Low Value
MH-74551,457,6,76.17,-551.38,2013-02-26,2014-09-15,Low Value
MH-74552,4290,16,268.12,922.53,2011-12-16,2014-09-30,High Value
MH-76201,372,4,93.0,132.99,2013-08-19,2014-04-30,Low Value
MH-76202,129,3,43.0,38.88,2012-11-29,2012-11-29,Low Value
MH-76203,678,5,135.6,-3.86,2011-09-27,2013-09-05,Medium Value
MH-77851,1580,9,175.56,259.85,2011-08-05,2014-10-15,Medium Value
MH-77852,336,4,84.0,25.65,2014-01-06,2014-12-24,Low Value
MH-80251,451,4,112.75,-220.76,2012-12-27,2013-03-13,Low Value
MH-80252,22,1,22.0,3.3,2014-10-30,2014-10-30,Low Value
MH-80253,623,5,124.6,67.7,2011-05-13,2014-12-17,Medium Value
MH-81151,942,8,117.75,196.98,2012-09-21,2014-11-03,Medium Value
MH-81152,319,3,106.33,40.54,2011-09-27,2014-05-26,Low Value
MJ-177401,3419,13,263.0,543.19,2011-10-06,2014-12-10,High Value
MJ-177402,2549,7,364.14,485.63,2012-05-09,2014-11-08,High Value
MJ-177403,3061,18,170.06,-28.72,2011-04-27,2014-09-28,High Value
MJ-177404,6321,15,421.4,1054.55,2012-06-09,2014-12-09,High Value
MJ-77401,1080,3,360.0,429.24,2013-09-04,2014-07-25,Medium Value
MJ-77402,56,4,14.0,-46.27,2013-06-07,2013-12-23,Low Value
MK-179051,5029,16,314.31,437.51,2011-05-10,2014-10-29,High Value
MK-179052,2601,10,260.1,411.23,2011-06-07,2014-12-10,High Value
MK-179053,3269,14,233.5,-582.58,2011-08-31,2014-12-05,High Value
MK-179054,2302,17,135.41,-405.36,2011-11-18,2014-12-03,High Value
MK-181601,6220,24,259.17,321.58,2011-11-01,2014-11-28,High Value
MK-181602,2254,14,161.0,14.77,2013-01-17,2014-12-09,High Value
MK-181603,539,4,134.75,-246.62,2011-02-25,2013-03-15,Medium Value
MK-181604,1031,11,93.73,227.83,2011-12-19,2014-05-05,Medium Value
MK-79051,347,6,57.83,-236.34,2012-12-06,2014-05-26,Low Value
MK-79052,187,2,93.5,21.06,2011-01-19,2013-12-16,Low Value
MK-79053,712,9,79.11,143.83,2012-04-16,2014-08-04,Medium Value
MK-81601,1310,6,218.33,336.78,2013-03-13,2014-05-10,Medium Value
MK-81602,80,2,40.0,9.99,2014-08-14,2014-08-14,Low Value
MK-81603,1307,21,62.24,94.27,2011-09-21,2014-11-21,Medium Value
ML-173951,1814,7,259.14,231.55,2011-10-17,2014-12-31,Medium Value
ML-173952,6747,7,963.86,-322.28,2011-09-20,2013-06-04,High Value
ML-173953,3221,10,322.1,547.79,2012-04-23,2013-12-16,High Value
ML-173954,2723,20,136.15,684.92,2011-02-15,2014-10-23,High Value
ML-174101,6342,19,333.79,273.68,2011-12-13,2014-11-28,High Value
ML-174102,1924,8,240.5,-67.97,2012-06-23,2014-07-19,Medium Value
ML-174103,3794,13,291.85,1209.06,2011-11-01,2014-11-12,High Value
ML-174104,2922,15,194.8,-76.18,2011-11-14,2014-11-07,High Value
ML-177551,6767,23,294.22,-17.56,2012-11-28,2014-07-22,High Value
ML-177552,5182,7,740.29,1062.81,2011-02-03,2014-12-30,High Value
ML-177553,404,7,57.71,122.66,2012-09-26,2013-06-05,Low Value
ML-177554,2071,13,159.31,409.51,2013-08-05,2014-12-02,High Value
ML-180401,2753,13,211.77,562.79,2011-02-18,2014-02-13,High Value
ML-180402,4549,14,324.93,919.75,2011-05-10,2014-12-24,High Value
ML-180403,633,6,105.5,25.68,2012-07-24,2013-10-23,Medium Value
ML-180404,742,4,185.5,138.72,2014-03-27,2014-10-13,Medium Value
ML-182651,5548,19,292.0,1250.94,2011-07-25,2014-06-23,High Value
ML-182652,7379,26,283.81,731.18,2011-06-06,2014-06-26,High Value
ML-182653,1591,11,144.64,12.8,2012-04-30,2013-09-11,Medium Value
ML-182654,162,3,54.0,42.66,2012-05-31,2014-09-22,Low Value
ML-73951,497,8,62.12,31.17,2012-02-20,2014-08-21,Low Value
ML-73952,553,5,110.6,111.09,2012-04-03,2014-07-14,Medium Value
ML-74101,193,5,38.6,-184.45,2013-03-14,2014-07-15,Low Value
ML-77551,937,10,93.7,207.42,2013-01-09,2014-02-25,Medium Value
ML-77552,51,1,51.0,23.4,2011-06-22,2011-06-22,Low Value
ML-77553,122,2,61.0,29.52,2014-07-10,2014-12-05,Low Value
ML-80401,1513,7,216.14,470.7,2012-03-29,2014-11-17,Medium Value
ML-80402,73,1,73.0,10.92,2014-03-28,2014-03-28,Low Value
ML-80403,104,2,52.0,-165.71,2011-02-22,2014-05-22,Low Value
ML-82651,984,6,164.0,322.22,2012-02-22,2013-11-05,Medium Value
ML-82652,187,6,31.17,-45.44,2013-12-11,2014-12-23,Low Value
MM-172601,7869,22,357.68,1784.2,2011-05-06,2014-10-14,High Value
MM-172602,1912,13,147.08,539.7,2011-04-06,2014-09-12,Medium Value
MM-172603,4620,12,385.0,658.0,2012-08-09,2014-12-27,High Value
MM-172604,1315,6,219.17,178.4,2011-05-28,2014-07-16,Medium Value
MM-179201,3683,11,334.82,1449.85,2011-04-05,2014-11-17,High Value
MM-179202,7421,16,463.81,-508.48,2011-01-26,2014-10-01,High Value
MM-179203,5483,24,228.46,800.72,2011-10-25,2014-12-18,High Value
MM-179204,3793,16,237.06,82.12,2011-01-14,2014-12-24,High Value
MM-180551,303,4,75.75,0.3,2014-01-20,2014-12-05,Low Value
MM-180552,6490,17,381.76,1930.46,2011-05-10,2014-12-16,High Value
MM-180553,1619,9,179.89,490.87,2011-03-11,2014-06-10,Medium Value
MM-180554,2752,19,144.84,-520.34,2011-04-11,2014-10-31,High Value
MM-182801,1582,7,226.0,502.57,2011-06-28,2014-08-06,Medium Value
MM-182802,3349,8,418.62,1142.75,2011-04-04,2013-01-19,High Value
MM-182803,1429,9,158.78,172.86,2011-06-01,2014-12-19,Medium Value
MM-182804,774,12,64.5,58.89,2011-01-21,2014-10-07,Medium Value
MM-72601,19,1,19.0,6.81,2014-08-22,2014-08-22,Low Value
MM-72602,314,1,314.0,3.12,2011-01-02,2011-01-02,Low Value
MM-72603,5177,11,470.64,1210.49,2011-12-27,2014-03-10,High Value
MM-79201,968,10,96.8,192.69,2012-08-30,2014-10-09,Medium Value
MM-79202,382,1,382.0,42.0,2014-12-03,2014-12-03,Low Value
MM-80551,686,6,114.33,66.52,2013-04-01,2013-05-08,Medium Value
MM-80552,1239,11,112.64,-705.02,2011-07-20,2014-11-28,Medium Value
MM-82801,664,5,132.8,-574.24,2011-03-16,2014-08-11,Medium Value
MM-82802,2922,14,208.71,863.64,2011-02-14,2014-10-21,High Value
MN-179351,4101,9,455.67,727.22,2011-09-01,2014-09-13,High Value
MN-179352,3182,9,353.56,86.59,2012-03-06,2014-12-23,High Value
MN-179353,3112,17,183.06,412.52,2011-12-19,2014-09-03,High Value
MN-179354,2477,10,247.7,290.82,2011-02-17,2014-11-27,High Value
MN-79351,71,3,23.67,-23.03,2012-03-27,2014-12-01,Low Value
MN-79352,2104,7,300.57,-101.95,2012-02-28,2013-03-14,High Value
MO-175001,1731,7,247.29,165.66,2012-03-08,2014-11-18,Medium Value
MO-175002,4472,14,319.43,26.37,2012-11-10,2014-08-06,High Value
MO-175003,3190,24,132.92,322.07,2011-02-23,2014-11-25,High Value
MO-175004,922,5,184.4,59.36,2011-11-28,2014-10-20,Medium Value
MO-178001,9347,14,667.64,2126.94,2013-05-15,2014-12-25,High Value
MO-178002,355,4,88.75,100.59,2011-02-10,2014-09-17,Low Value
MO-178003,2319,11,210.82,241.94,2011-10-04,2014-10-03,High Value
MO-178004,1686,11,153.27,169.34,2012-09-17,2014-09-18,Medium Value
MO-179501,101,1,101.0,20.23,2013-11-26,2013-11-26,Low Value
MO-179502,4009,16,250.56,117.73,2011-08-17,2014-12-25,High Value
MO-179503,266,3,88.67,-21.82,2012-10-04,2014-10-16,Low Value
MO-179504,154,4,38.5,-82.01,2012-04-02,2014-07-04,Low Value
MO-75001,580,3,193.33,16.7,2011-02-10,2012-12-26,Medium Value
MO-75002,231,4,57.75,-71.15,2013-08-20,2014-03-25,Low Value
MO-78001,1885,12,157.08,138.29,2012-02-14,2014-12-01,Medium Value
MO-78002,2411,6,401.83,326.98,2011-11-23,2014-12-17,High Value
MO-79501,712,2,356.0,224.22,2013-03-08,2013-03-08,Medium Value
MO-79502,222,3,74.0,27.91,2012-11-06,2014-09-24,Low Value
MP-174701,1697,8,212.12,-305.95,2012-09-03,2014-11-19,Medium Value
MP-174702,4416,12,368.0,1209.02,2011-07-06,2014-12-26,High Value
MP-174703,3608,15,240.53,728.0,2011-12-13,2013-12-09,High Value
MP-174704,3207,14,229.07,600.29,2011-03-30,2013-01-11,High Value
MP-179651,2552,10,255.2,-194.2,2011-01-28,2014-09-15,High Value
MP-179652,6431,33,194.88,196.72,2012-07-14,2014-11-07,High Value
MP-179653,4263,21,203.0,814.54,2011-01-22,2014-12-04,High Value
MP-179654,3984,20,199.2,638.16,2012-04-18,2014-10-20,High Value
MP-181751,9796,19,515.58,-526.38,2011-07-01,2014-12-09,High Value
MP-181752,5065,15,337.67,178.72,2011-05-12,2014-04-28,High Value
MP-181753,2096,12,174.67,576.5,2011-04-14,2014-04-09,High Value
MP-181754,5090,19,267.89,226.45,2011-03-28,2014-12-15,High Value
MP-74701,59,3,19.67,-58.38,2012-08-09,2013-07-06,Low Value
MP-79651,295,5,59.0,82.53,2011-11-16,2013-10-08,Low Value
MP-79652,271,5,54.2,94.95,2011-09-15,2014-06-18,Low Value
MP-81751,944,7,134.86,227.67,2013-06-22,2014-07-16,Medium Value
MP-81752,1225,10,122.5,-150.37,2012-08-16,2014-10-02,Medium Value
MR-175451,4797,12,399.75,971.76,2012-04-18,2014-09-25,High Value
MR-175452,11500,34,338.24,1440.03,2011-07-28,2014-08-02,High Value
MR-175453,2312,4,578.0,486.2,2013-04-11,2014-06-14,High Value
MR-175454,640,6,106.67,162.94,2011-09-03,2014-08-28,Medium Value
MR-75451,1963,16,122.69,574.53,2012-05-30,2014-03-14,Medium Value
MR-75452,363,4,90.75,75.78,2011-10-13,2014-09-22,Low Value
MS-173651,4809,11,437.18,1295.59,2011-01-07,2014-12-04,High Value
MS-173652,2419,9,268.78,-313.33,2012-09-26,2014-12-26,High Value
MS-173653,5642,24,235.08,1473.12,2011-05-19,2014-11-25,High Value
MS-173654,7445,24,310.21,844.94,2011-09-09,2014-04-02,High Value
MS-175301,6450,13,496.15,1712.57,2012-02-06,2014-10-22,High Value
MS-175302,3698,8,462.25,1200.63,2012-07-28,2014-12-16,High Value
MS-175303,2710,19,142.63,-846.77,2011-06-24,2014-06-23,High Value
MS-175304,476,7,68.0,84.03,2011-11-04,2013-10-23,Low Value
MS-177101,314,7,44.86,56.38,2012-08-09,2014-12-02,Low Value
MS-177102,3814,10,381.4,305.99,2011-09-24,2014-11-28,High Value
MS-177103,2762,17,162.47,448.14,2011-03-08,2014-12-02,High Value
MS-177104,1611,15,107.4,247.43,2011-03-24,2013-11-13,Medium Value
MS-177701,4739,14,338.5,-281.7,2012-06-15,2014-08-02,High Value
MS-177702,7757,17,456.29,2795.88,2011-11-27,2014-11-12,High Value
MS-177703,1747,16,109.19,-109.36,2011-05-18,2014-11-27,Medium Value
MS-177704,3146,19,165.58,280.86,2011-07-04,2014-09-01,High Value
MS-178301,2696,18,149.78,597.78,2012-06-22,2014-10-29,High Value
MS-178302,4366,13,335.85,411.94,2011-06-29,2014-12-08,High Value
MS-178303,4350,19,228.95,736.23,2011-09-21,2014-10-20,High Value
MS-178304,370,5,74.0,19.43,2011-01-10,2013-10-05,Low Value
MS-179801,4091,12,340.92,945.43,2011-11-22,2014-02-13,High Value
MS-179802,7202,17,423.65,953.54,2012-08-24,2014-08-11,High Value
MS-179803,4065,24,169.38,-1119.58,2011-03-21,2014-10-23,High Value
MS-179804,855,11,77.73,55.23,2011-06-30,2014-12-05,Medium Value
MS-73651,1233,10,123.3,205.05,2012-11-22,2014-05-21,Medium Value
MS-73652,133,1,133.0,23.97,2014-09-11,2014-09-11,Low Value
MS-75301,569,4,142.25,215.49,2012-06-07,2012-06-07,Medium Value
MS-75302,887,12,73.92,-378.56,2012-09-28,2014-11-10,Medium Value
MS-77101,164,2,82.0,21.33,2012-06-26,2014-10-29,Low Value
MS-77102,1366,10,136.6,73.47,2012-06-18,2014-03-25,Medium Value
MS-77701,217,4,54.25,80.01,2011-12-12,2014-09-24,Low Value
MS-77702,322,3,107.33,86.1,2014-08-14,2014-08-27,Low Value
MS-78301,305,4,76.25,69.78,2014-01-09,2014-08-14,Low Value
MS-78302,4017,11,365.18,225.11,2012-03-28,2014-12-27,High Value
MS-79801,673,5,134.6,121.7,2012-11-24,2014-12-25,Medium Value
MS-79802,983,8,122.88,291.03,2013-06-26,2014-03-28,Medium Value
MT-178151,4902,15,326.8,1235.79,2011-03-29,2014-08-06,High Value
MT-178152,3607,12,300.58,-174.87,2012-07-03,2014-09-29,High Value
MT-178153,2446,10,244.6,-274.93,2011-06-11,2014-10-29,High Value
MT-178154,2890,10,289.0,509.01,2012-11-06,2014-11-12,High Value
MT-180701,2682,18,149.0,-47.48,2011-07-06,2014-06-05,High Value
MT-180702,6720,15,448.0,1291.87,2012-06-15,2014-08-26,High Value
MT-180703,204,9,22.67,-17.14,2011-11-02,2014-04-11,Low Value
MT-180704,1321,11,120.09,-23.68,2011-09-25,2014-06-11,Medium Value
MT-78151,344,3,114.67,-361.59,2013-05-13,2013-07-23,Low Value
MT-78152,1157,9,128.56,-139.99,2011-09-23,2014-07-08,Medium Value
MT-80701,4827,6,804.5,-471.98,2013-02-05,2014-02-11,High Value
MT-80702,2025,9,225.0,-2519.63,2011-06-07,2013-04-20,High Value
MV-174851,2222,12,185.17,612.63,2011-11-01,2014-12-12,High Value
MV-174852,5580,20,279.0,406.92,2012-06-11,2014-12-15,High Value
MV-174853,1202,4,300.5,442.3,2011-06-23,2014-09-11,Medium Value
MV-174854,1561,15,104.07,189.03,2011-01-21,2014-12-04,Medium Value
MV-181901,9480,15,632.0,1131.55,2011-03-03,2014-09-23,High Value
MV-181902,2796,16,174.75,440.74,2012-04-24,2014-11-03,High Value
MV-181903,1564,6,260.67,-667.49,2012-03-12,2014-10-02,Medium Value
MV-181904,1736,11,157.82,273.86,2011-01-31,2014-12-12,Medium Value
MV-74851,636,3,212.0,66.06,2011-05-03,2013-09-17,Medium Value
MV-74852,317,3,105.67,93.7,2011-04-05,2012-10-03,Low Value
MV-81901,3445,8,430.62,87.6,2012-01-18,2014-12-24,High Value
MV-81902,551,6,91.83,93.78,2012-10-19,2013-09-27,Medium Value
MW-182201,7302,8,912.75,1523.2,2011-01-24,2014-08-05,High Value
MW-182202,5709,18,317.17,1505.16,2012-11-28,2014-10-24,High Value
MW-182203,2241,23,97.43,-670.47,2012-04-20,2014-04-01,High Value
MW-182204,5342,14,381.57,1238.42,2011-08-25,2014-12-14,High Value
MW-182351,5128,18,284.89,-1349.68,2011-05-24,2014-12-15,High Value
MW-182352,3020,20,151.0,-1258.98,2011-08-09,2014-06-20,High Value
MW-182353,4534,18,251.89,762.9,2011-03-03,2014-10-29,High Value
MW-182354,5254,3,1751.33,1665.52,2011-05-21,2014-11-17,High Value
MW-82201,224,5,44.8,15.0,2011-07-19,2013-08-06,Low Value
MW-82202,2252,6,375.33,475.23,2011-08-03,2014-11-17,High Value
MW-82351,675,6,112.5,258.31,2011-12-12,2014-12-31,Medium Value
MW-82352,397,1,397.0,67.44,2012-11-07,2012-11-07,Low Value
MY-173801,6052,19,318.53,896.76,2012-09-28,2014-06-03,High Value
MY-173802,5220,12,435.0,1449.81,2012-05-31,2014-11-08,High Value
MY-173803,1198,6,199.67,260.64,2011-06-27,2014-11-14,Medium Value
MY-173804,2255,13,173.46,319.12,2012-10-26,2014-12-02,High Value
MY-182951,8991,24,374.62,390.37,2011-01-14,2014-12-31,High Value
MY-182952,6649,19,349.95,1314.78,2011-09-09,2014-11-18,High Value
MY-182953,5779,21,275.19,1220.23,2013-11-19,2014-12-17,High Value
MY-182954,4151,21,197.67,-371.71,2011-04-28,2014-10-21,High Value
MY-73801,158,3,52.67,-111.03,2011-05-05,2012-05-26,Low Value
MY-73802,1589,3,529.67,744.2,2013-12-31,2014-02-12,Medium Value
MY-82951,2993,13,230.23,569.1,2013-02-14,2014-11-18,High Value
MY-82952,1081,10,108.1,-480.13,2011-04-25,2013-08-09,Medium Value
MZ-173351,2892,10,289.2,244.04,2011-07-27,2014-12-10,High Value
MZ-173352,5126,11,466.0,288.5,2012-08-03,2014-07-29,High Value
MZ-173353,5854,15,390.27,1177.04,2011-04-15,2014-11-25,High Value
MZ-173354,594,6,99.0,85.02,2012-11-08,2014-12-01,Medium Value
MZ-175151,5508,22,250.36,966.84,2011-03-02,2014-11-17,High Value
MZ-175152,3803,15,253.53,-609.57,2011-04-16,2014-11-18,High Value
MZ-175153,1508,8,188.5,309.61,2011-12-21,2014-12-08,Medium Value
MZ-175154,2565,10,256.5,787.75,2011-04-04,2014-03-24,High Value
MZ-73351,180,4,45.0,55.23,2014-02-24,2014-02-24,Low Value
MZ-73352,3314,7,473.43,404.68,2013-05-01,2014-09-10,High Value
MZ-75151,1234,11,112.18,-413.83,2012-03-23,2014-09-03,Medium Value
MZ-75152,150,2,75.0,25.05,2012-07-12,2012-07-12,Low Value
MZ-75153,1809,9,201.0,817.2,2013-08-02,2014-10-14,Medium Value
NB-185801,1306,5,261.2,127.9,2011-11-29,2013-07-02,Medium Value
NB-185802,1409,2,704.5,-48.0,2012-01-20,2013-04-02,Medium Value
NB-185803,1886,8,235.75,-209.94,2011-12-29,2013-10-05,Medium Value
NB-185804,274,2,137.0,24.79,2011-09-26,2011-10-22,Low Value
NB-186551,2804,7,400.57,781.53,2012-06-16,2013-12-11,High Value
NB-186552,4478,15,298.53,515.66,2011-10-13,2014-11-23,High Value
NB-186553,392,3,130.67,122.23,2013-09-06,2014-07-11,Low Value
NB-186554,1974,17,116.12,117.64,2011-12-05,2014-12-12,Medium Value
NB-85801,633,10,63.3,-529.59,2012-07-03,2013-10-29,Medium Value
NB-85802,100,1,100.0,32.94,2011-06-27,2011-06-27,Low Value
NB-85803,327,3,109.0,-89.52,2011-08-12,2013-04-04,Low Value
NB-86551,131,3,43.67,29.97,2011-01-29,2011-12-31,Low Value
NB-86552,303,6,50.5,-113.63,2011-08-08,2014-09-12,Low Value
NC-183401,7627,22,346.68,-2263.24,2011-05-16,2014-05-31,High Value
NC-183402,1754,11,159.45,278.53,2011-11-21,2014-12-26,Medium Value
NC-183403,2063,6,343.83,408.16,2013-06-19,2014-06-10,High Value
NC-183404,2461,17,144.76,580.31,2011-03-30,2014-05-21,High Value
NC-184151,833,9,92.56,91.18,2011-09-15,2013-10-30,Medium Value
NC-184152,2335,4,583.75,482.47,2011-06-07,2014-06-25,High Value
NC-184153,3870,12,322.5,859.52,2012-06-25,2014-11-22,High Value
NC-184154,2219,14,158.5,-2204.81,2011-05-03,2014-11-20,High Value
NC-185351,1137,6,189.5,207.36,2011-06-21,2014-10-12,Medium Value
NC-185352,565,10,56.5,128.38,2011-09-20,2014-03-03,Medium Value
NC-185353,1109,5,221.8,-235.52,2014-01-24,2014-10-18,Medium Value
NC-185354,8240,15,549.33,1314.76,2011-07-23,2014-12-25,High Value
NC-186251,11491,28,410.39,2110.57,2011-05-13,2014-12-11,High Value
NC-186252,2018,14,144.14,219.82,2011-04-27,2014-11-06,High Value
